frame_idx,timestamp,blur_score,brightness_score,contrast_score,occlusion_score,global_score,var_laplacian,mean_brightness,sat_ratio,std_gray,edge_density,blocked_ratio,global_level,blur_level,brightness_level,contrast_level,qc_blur_level,qc_occlusion_level,qc_light_level,qc_blur_alert,qc_occlusion_alert,qc_light_alert,stab_dx,stab_dy,stab_mag,stab_vibration_rms,stab_level,stab_accum_x,stab_accum_y,mot_num_regions,mot_area_ratio,mot_level
3674,1764819641.054428,26.719243270723307,99.76193576388889,36.326696021842885,0.0,44.19661635383893,203.43848654144662,106.17775282118056,0.0011903211805555556,41.3470132098293,0.0027821180555555555,0.06161675347222222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-6.103515625e-05,-6.103515625e-05,8.631674575031098e-05,0.005033371038734913,STABLE,0.49220895767211914,0.7274322509765625,0,0.0,NONE
3675,1764819641.1107264,23.31924545570419,99.76410590277777,36.31694069991737,0.0,42.86281966540108,196.63849091140838,106.17740668402777,0.0011794704861111112,41.342623314962815,0.0027864583333333335,0.06159939236111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-3.0517578125e-05,3.0517578125e-05,0.005033373832702637,STABLE,0.49220895767211914,0.7274017333984375,0,0.0,NONE
3676,1764819641.156586,23.306869693684874,99.76410590277777,36.31336810343723,0.0,42.85664439713855,196.61373938736975,106.17913628472222,0.0011794704861111112,41.34101564654675,0.002746310763888889,0.06159505208333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.005033373832702637,STABLE,0.49220895767211914,0.7274017333984375,0,0.0,NONE
3677,1764819641.3378043,23.31908760028358,99.76388888888889,36.31752171503547,0.0,42.86289290216449,196.63817520056716,106.17901475694444,0.0011805555555555556,41.34288477176596,0.002771267361111111,0.061602647569444446,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.005033373832702637,STABLE,0.49220895767211914,0.7274017333984375,0,0.0,NONE
3678,1764819641.3734741,23.332189813825238,99.76388888888889,36.318475750242776,0.0,42.868377536296414,196.66437962765048,106.17686089409722,0.0011805555555555556,41.34331408760925,0.002777777777777778,0.06160373263888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,7.986322452779859e-05,STABLE,0.49220895767211914,0.7274017333984375,0,0.0,NONE
3679,1764819641.4192648,23.301473667991914,99.76388888888889,36.3156622900614,0.0,42.85490555726171,196.60294733598383,106.17743706597223,0.0011805555555555556,41.34204803052763,0.0027690972222222223,0.06162651909722222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,7.648781320312992e-05,STABLE,0.49220895767211914,0.7274017333984375,0,0.0,NONE
3680,1764819641.471121,23.9142465997178,99.76540798611111,36.39758595299515,0.0,43.131858610898334,197.8284931994356,106.06338216145834,0.0011729600694444444,41.378913678847816,0.0026746961805555556,0.06131727430555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.00164794921875,-0.00928497314453125,0.009430082869320145,0.0017232055542990565,STABLE,0.49056100845336914,0.7181167602539062,0,0.0,NONE
3681,1764819641.66115,23.56662405959709,99.76605902777777,36.39568707874968,0.0,42.995344762891676,197.13324811919418,106.08716796875,0.0011697048611111112,41.37805918543736,0.002667100694444444,0.06130642361111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-4.57763671875e-05,4.57763671875e-05,0.001723216730169952,STABLE,0.49056100845336914,0.7180709838867188,0,0.0,NONE
3682,1764819641.6961544,23.51051731755763,99.76584201388889,36.40387151680223,0.0,42.97784566588234,197.02103463511526,106.09390082465278,0.0011707899305555556,41.381742182561005,0.0027115885416666664,0.061221788194444446,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.00011444091796875,0.0,0.00011444091796875,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3683,1764819641.7340984,23.52515272943708,99.76649305555556,36.40305733687473,0.0,42.984117097292284,197.05030545887416,106.09673828125,0.0011675347222222222,41.38137580159363,0.002680121527777778,0.06117404513888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3684,1764819641.7865732,23.51229411637989,99.76649305555556,36.40241533180867,0.0,42.97879911552814,197.02458823275978,106.09652886284722,0.0011675347222222222,41.3810868993139,0.002677951388888889,0.06117621527777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3685,1764819641.975525,23.493222395682636,99.76649305555556,36.40476609215881,0.0,42.97228729457291,196.98644479136527,106.0969411892361,0.0011675347222222222,41.382144741471464,0.002685546875,0.06117404513888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3686,1764819642.0304527,23.497208912027617,99.76649305555556,36.403816317446946,0.0,42.97347598345839,196.99441782405523,106.09768771701388,0.0011675347222222222,41.381717342851125,0.002667100694444444,0.06117404513888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3687,1764819642.0679362,23.439794116379872,99.76671006944444,36.40628338454424,0.0,42.95179326141948,196.87958823275974,106.09666666666666,0.0011664496527777778,41.38282752304491,0.0026573350694444444,0.061188151041666666,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3688,1764819642.1149309,23.448567442978757,99.76671006944444,36.40603310529878,0.0,42.954829404307326,196.8971348859575,106.09725260416667,0.0011664496527777778,41.38271489738445,0.002663845486111111,0.06120768229166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3689,1764819642.2949543,23.447669005478772,99.76671006944444,36.40455160419816,0.0,42.954081191649635,196.89533801095754,106.09685763888889,0.0011664496527777778,41.38204822188917,0.002661675347222222,0.061195746527777775,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3690,1764819642.3419442,23.44353923117322,99.76671006944444,36.405124624080194,0.0,42.95268896203414,196.88707846234644,106.09815212673611,0.0011664496527777778,41.38230608083609,0.0026573350694444444,0.061195746527777775,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3691,1764819642.3828914,23.438189838812093,99.76671006944444,36.40533556556649,0.0,42.95064426771157,196.8763796776242,106.098271484375,0.0011664496527777778,41.38240100450492,0.0026573350694444444,0.061197916666666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3692,1764819642.4237633,23.45300971728433,99.76671006944444,36.40534642619586,0.0,42.95643282707237,196.90601943456866,106.09792426215277,0.0011664496527777778,41.38240589178814,0.002667100694444444,0.06119900173611111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3693,1764819642.6107128,23.574031852700998,99.76692708333333,36.40200992983533,0.0,43.002658062780775,197.148063705402,106.09688585069445,0.0011653645833333334,41.380904468425896,0.002677951388888889,0.06119140625,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3694,1764819642.661099,23.450461974228773,99.76692708333333,36.402630931372656,0.0,42.95451512001171,196.90092394845755,106.0966015625,0.0011653645833333334,41.381183919117696,0.002677951388888889,0.061192491319444445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3695,1764819642.716629,23.52993732155163,99.76692708333333,36.40366065182214,0.0,42.98599409976951,197.05987464310326,106.09671657986111,0.0011653645833333334,41.381647293319965,0.002698567708333333,0.061194661458333334,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017233433900400996,STABLE,0.4904465675354004,0.7180709838867188,0,0.0,NONE
3696,1764819642.7541022,23.950956263901872,99.76497395833334,36.3982627903361,0.0,43.14448162171709,197.90191252780374,106.06273654513889,0.0011751302083333334,41.379218255651246,0.0026812065972222224,0.061442057291666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0001220703125,-0.0023193359375,0.0023225460925830623,0.0017747449455782771,STABLE,0.4905686378479004,0.7157516479492188,0,0.0,NONE
3697,1764819642.9507515,23.598777515170596,99.76497395833334,36.39745911030166,0.0,43.007660297246844,197.1975550303412,106.08868706597222,0.0011751302083333334,41.378856599635746,0.002666015625,0.06135525173611111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.00018310546875,-0.000244140625,0.00030517578125,0.001775619457475841,STABLE,0.4907517433166504,0.7155075073242188,0,0.0,NONE
3698,1764819642.9939616,23.56108712972005,99.76519097222221,36.39887700621429,0.0,42.9947568046993,197.1221742594401,106.09465060763888,0.001174045138888889,41.37949465279643,0.002668185763888889,0.06127387152777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,3.814697265625e-05,0.00018310546875,0.00018703690600786228,0.001775947748683393,STABLE,0.49078989028930664,0.7156906127929688,0,0.0,NONE
3699,1764819643.031501,23.545340583367974,99.76497395833334,36.393814630646,0.0,42.98772039529824,197.09068116673595,106.09722981770834,0.0011751302083333334,41.3772165837907,0.002654079861111111,0.06119900173611111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-0.0001220703125,0.0001220703125,0.0017760875634849072,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3700,1764819643.0775142,23.540848400518627,99.76497395833334,36.39524417964615,0.0,42.986454851937694,197.08169680103725,106.09747287326388,0.0011751302083333334,41.37785988084077,0.0026475694444444446,0.06120334201388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017760875634849072,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3701,1764819643.2893643,23.510516369268615,99.76519097222221,36.395133990962876,0.0,42.97451456857991,197.02103273853723,106.09728190104167,0.001174045138888889,41.377810295933294,0.0026584201388888886,0.06120768229166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017760875634849072,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3702,1764819643.3308084,23.559199635173073,99.76519097222221,36.39132915179879,0.0,42.99223153512267,197.11839927034615,106.09725368923611,0.001174045138888889,41.37609811830946,0.002672526041666667,0.061197916666666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017751690465956926,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3703,1764819643.3789053,23.56362346329807,99.76540798611111,36.39490126698173,0.0,42.99530376295439,197.12724692659614,106.0975390625,0.0011729600694444444,41.37770557014178,0.0026573350694444444,0.06120442708333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017747044330462813,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3704,1764819643.4257777,23.591918819200842,99.76540798611111,36.39556930869508,0.0,43.006640945658795,197.18383763840168,106.09822916666667,0.0011729600694444444,41.378006188912785,0.0026475694444444446,0.06120442708333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746344674378633,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3705,1764819643.625001,27.78834772359529,99.76302083333334,36.398961877859584,0.0,44.649925048638885,205.5766954471906,106.09796332465278,0.0011848958333333334,41.37953284503681,0.0026703559027777776,0.06121636284722222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746257362887263,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3706,1764819643.6554327,27.789228250270426,99.76258680555556,36.40265876643721,0.0,44.65152786632584,205.57845650054085,106.09812065972223,0.0011870659722222222,41.381196444896744,0.002661675347222222,0.06122287326388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746257362887263,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3707,1764819643.6903658,27.813971088812085,99.76258680555556,36.4041362138326,0.0,44.66179124132666,205.62794217762416,106.09881401909722,0.0011870659722222222,41.38186129622467,0.0026833767361111108,0.06122287326388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746257362887263,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3708,1764819643.7288773,27.79411540304818,99.76258680555556,36.401331684075316,0.0,44.65304268597032,205.58823080609636,106.09843207465278,0.0011870659722222222,41.38059925783389,0.002726779513888889,0.06121527777777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746257362887263,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3709,1764819643.9726226,27.79247152283987,99.76236979166667,36.40470337751201,0.0,44.6535898827444,205.58494304567975,106.09884006076389,0.0011881510416666666,41.382116519880405,0.0027007378472222224,0.061220703125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017746257362887263,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3710,1764819644.0100691,27.79881049853431,99.76236979166667,36.40573727210209,0.0,44.656406515807966,205.59762099706862,106.09974392361111,0.0011881510416666666,41.38258177244594,0.00271484375,0.061225043402777776,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00043021037708967924,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3711,1764819644.0456247,27.834045939407815,99.76280381944444,36.39972715888117,0.0,44.668087104055964,205.66809187881563,106.09830078125,0.0011859809027777778,41.37987722149653,0.0027018229166666666,0.06121527777777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00043012917740270495,STABLE,0.49078989028930664,0.7155685424804688,0,0.0,NONE
3712,1764819644.092627,28.18005832839543,99.76302083333334,36.475313585847495,0.0,44.82471729888777,206.36011665679086,105.92598741319445,0.0011848958333333334,41.41389111363137,0.002679036458333333,0.061741536458333336,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0019588470458984375,0.007843017578125,0.008083935086330343,0.0015371752670034766,STABLE,0.4927487373352051,0.7234115600585938,0,0.0,NONE
3713,1764819644.296556,27.90054553892348,99.76280381944444,36.476470101097256,0.0,44.71747408094969,205.80109107784696,105.9464431423611,0.0011859809027777778,41.41441154549376,0.002668185763888889,0.06163302951388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,9.918212890625e-05,-0.0001678466796875,0.00019496051542939206,0.001537587377242744,STABLE,0.49284791946411133,0.7232437133789062,0,0.0,NONE
3714,1764819644.3430212,27.863705786937544,99.76302083333334,36.47813294710514,0.0,44.7041657526642,205.7274115738751,105.95396701388889,0.0011848958333333334,41.41515982619731,0.002663845486111111,0.061606987847222225,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-0.0001220703125,0.0001220703125,0.001537748845294118,STABLE,0.49284791946411133,0.7231216430664062,0,0.0,NONE
3715,1764819644.3808804,27.815952473277818,99.76345486111111,36.48336860458608,0.0,44.68731546927685,205.63190494655564,105.95516384548611,0.0011827256944444444,41.41751587206374,0.002668185763888889,0.06162543402777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-5.340576171875e-05,-1.52587890625e-05,5.554283057617583e-05,0.0015377822564914823,STABLE,0.4927945137023926,0.7231063842773438,0,0.0,NONE
3716,1764819644.4248052,27.825303037826515,99.76345486111111,36.48359097471491,0.0,44.691183478731325,205.65060607565303,105.95525065104167,0.0011827256944444444,41.41761593862171,0.002677951388888889,0.061617838541666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-1.52587890625e-05,-6.866455078125e-05,7.03395420630866e-05,0.0015378360403701663,STABLE,0.4927792549133301,0.7230377197265625,0,0.0,NONE
3717,1764819644.6244056,27.776883458116313,99.76345486111111,36.47338595305494,0.0,44.66789260795557,205.55376691623263,105.94948676215277,0.0011827256944444444,41.41302367887472,0.002686631944444444,0.061639539930555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0015378360403701663,STABLE,0.4927792549133301,0.7230377197265625,0,0.0,NONE
3718,1764819644.6655285,27.7483526421441,99.76345486111111,36.47777884448109,0.0,44.65839373493664,205.4967052842882,105.94919487847223,0.0011827256944444444,41.41500048001649,0.002677951388888889,0.06164279513888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0015378360403701663,STABLE,0.4927792549133301,0.7230377197265625,0,0.0,NONE
3719,1764819644.704703,27.826276364135165,99.76323784722221,36.470344230850614,0.0,44.685903901954525,205.65255272827034,105.947939453125,0.001183810763888889,41.41165490388278,0.002684461805555556,0.061644965277777776,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0015378360403701663,STABLE,0.4927792549133301,0.7230377197265625,0,0.0,NONE
3720,1764819644.7517505,28.088336882456446,99.76236979166667,36.47148255494111,0.0,44.78830747237624,206.1766737649129,105.91713107638888,0.0011881510416666666,41.4121671497235,0.002750651041666667,0.06167209201388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.00337982177734375,0.00341796875,0.00480683946295106,0.0017706297803670168,STABLE,0.49615907669067383,0.7264556884765625,0,0.0,NONE
3721,1764819644.9229653,27.777404315126674,99.76236979166667,36.4739491747705,0.0,44.6693875526068,205.55480863025335,105.93919813368055,0.0011881510416666666,41.413277128646726,0.0027376302083333332,0.06155924479166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,6.103515625e-05,6.103515625e-05,0.0017706648213788867,STABLE,0.49615907669067383,0.7265167236328125,0,0.0,NONE
3722,1764819644.9580646,27.7510511717243,99.76215277777779,36.47781952226434,0.0,44.660788411706655,205.5021023434486,105.95078233506945,0.0011892361111111112,41.41501878501895,0.0027408854166666666,0.061544053819444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-6.103515625e-05,6.103515625e-05,0.0017706998623907566,STABLE,0.49615907669067383,0.7264556884765625,0,0.0,NONE
3723,1764819644.9936023,27.738598813259475,99.76171875,36.48145529567488,0.0,44.65694081244602,205.47719762651894,105.95149197048612,0.00119140625,41.416654883053695,0.002738715277777778,0.06156358506944445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-6.103515625e-05,2.288818359375e-05,6.518557544950508e-05,0.0017707397928461432,STABLE,0.49609804153442383,0.7264785766601562,0,0.0,NONE
3724,1764819645.031067,27.764392365217187,99.76193576388889,36.49166676507633,0.0,44.67114431890567,205.52878473043438,105.953974609375,0.0011903211805555556,41.42125004428435,0.0027441406249999996,0.06155924479166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,3.0517578125e-05,3.0517578125e-05,0.001770748640410602,STABLE,0.49609804153442383,0.7265090942382812,0,0.0,NONE
3725,1764819645.2378812,27.757503193254234,99.76193576388889,36.486790155149706,0.0,44.666105988702185,205.51500638650847,105.94726671006944,0.0011903211805555556,41.41905556981737,0.0027647569444444442,0.06158637152777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,2.288818359375e-05,2.288818359375e-05,0.0017707535298541188,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3726,1764819645.2798357,27.723376745265792,99.76171875,36.48400788362143,0.0,44.65189556186566,205.4467534905316,105.94450520833334,0.00119140625,41.417803547629646,0.0027918836805555557,0.06156901041666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.001719232532195747,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3727,1764819645.3133495,27.720973366673178,99.76171875,36.477417917267665,0.0,44.648237105497685,205.44194673334636,105.93953776041667,0.00119140625,41.41483806277045,0.002750651041666667,0.061577690972222224,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017183294985443354,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3728,1764819645.3540826,27.727844212962367,99.76171875,36.46843292727638,0.0,44.647548309198065,205.45568842592473,105.93354926215278,0.00119140625,41.41079481727437,0.0027473958333333335,0.06156901041666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017179901478812099,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3729,1764819645.5762718,27.65272322530865,99.76171875,36.455387197321365,0.0,44.613041589412255,205.3054464506173,105.92456380208333,0.00119140625,41.404924238794614,0.002738715277777778,0.06156901041666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3730,1764819645.6134815,27.620840620168053,99.76106770833333,36.437693477736055,0.0,44.59335521213396,205.2416812403361,105.90886935763889,0.0011946614583333334,41.396962064981224,0.0027690972222222223,0.061578776041666665,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3731,1764819645.6522646,27.618672062767292,99.76128472222221,36.422050226398014,0.0,44.58644381785097,205.23734412553458,105.90076605902777,0.001193576388888889,41.38992260187911,0.0027430555555555554,0.061577690972222224,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3732,1764819645.6996975,27.68300041452514,99.76128472222221,36.41060111086137,0.0,44.609251930041054,205.36600082905028,105.89580078125,0.001193576388888889,41.384770499887615,0.002750651041666667,0.0614453125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3733,1764819645.9012253,27.706518219389135,99.76106770833333,36.398881675669564,0.0,44.61382731491459,205.41303643877828,105.88854600694444,0.0011946614583333334,41.3794967540513,0.0027549913194444445,0.0614453125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3734,1764819645.936555,27.66387660566727,99.76106770833333,36.38878907158201,0.0,44.59322188078118,205.32775321133454,105.88150824652777,0.0011946614583333334,41.374955082211905,0.0027723524305555552,0.06144314236111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3735,1764819645.9717598,26.439220013073932,99.76128472222221,36.38502287056745,0.0,44.11242793272133,202.87844002614787,105.87910590277778,0.001193576388888889,41.37326029175535,0.0027430555555555554,0.0614453125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3736,1764819646.017115,26.398457754231668,99.76171875,36.37616027510886,0.0,44.093072706321436,202.79691550846334,105.87532877604167,0.00119140625,41.369272123798986,0.002738715277777778,0.06144639756944444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3737,1764819646.2111163,26.37308286517991,99.76150173611111,36.36622018385828,0.0,44.079430446872415,202.74616573035982,105.87138671875,0.0011924913194444444,41.364799082736226,0.0027137586805555556,0.061432291666666666,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3738,1764819646.2574155,26.36176236001414,99.76150173611111,36.35674507878025,0.0,44.07125684600993,202.72352472002828,105.86454318576389,0.0011924913194444444,41.360535285451114,0.0027115885416666664,0.061434461805555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3739,1764819646.2892015,26.374616608398345,99.76193576388889,36.357500334879774,0.0,44.076600105809156,202.74923321679668,105.86261827256945,0.0011903211805555556,41.3608751506959,0.0027376302083333332,0.061438802083333334,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
3740,1764819646.3241854,26.356868146992905,99.76193576388889,36.35415430814809,0.0,44.068001677006215,202.71373629398582,105.85997829861111,0.0011903211805555556,41.35936943866664,0.0027484809027777776,0.06146050347222222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0017178456764668226,STABLE,0.49609804153442383,0.726531982421875,0,0.0,NONE
